n:1 mse_avg:23.12 mse_y:45.26 mse_u:1.10 mse_v:0.85 psnr_avg:46.56 psnr_y:43.64 psnr_u:59.78 psnr_v:60.90 
n:14 mse_avg:31.13 mse_y:61.04 mse_u:1.24 mse_v:1.18 psnr_avg:45.27 psnr_y:42.34 psnr_u:59.25 psnr_v:59.49 
n:15 mse_avg:34.36 mse_y:67.28 mse_u:1.47 mse_v:1.39 psnr_avg:44.84 psnr_y:41.92 psnr_u:58.51 psnr_v:58.75 
n:16 mse_avg:22.80 mse_y:43.56 mse_u:2.06 mse_v:2.01 psnr_avg:46.62 psnr_y:43.81 psnr_u:57.07 psnr_v:57.17 
n:17 mse_avg:22.85 mse_y:42.79 mse_u:2.93 mse_v:2.89 psnr_avg:46.61 psnr_y:43.88 psnr_u:55.53 psnr_v:55.60 
n:18 mse_avg:35.46 mse_y:65.23 mse_u:5.71 mse_v:5.66 psnr_avg:44.70 psnr_y:42.05 psnr_u:52.63 psnr_v:52.67 
n:19 mse_avg:31.20 mse_y:57.26 mse_u:5.15 mse_v:5.13 psnr_avg:45.26 psnr_y:42.62 psnr_u:53.08 psnr_v:53.09 
n:20 mse_avg:30.45 mse_y:54.45 mse_u:6.47 mse_v:6.45 psnr_avg:45.36 psnr_y:42.84 psnr_u:52.09 psnr_v:52.10 
n:21 mse_avg:27.66 mse_y:49.47 mse_u:5.73 mse_v:5.96 psnr_avg:45.78 psnr_y:43.25 psnr_u:52.62 psnr_v:52.45 
n:22 mse_avg:32.29 mse_y:55.42 mse_u:7.99 mse_v:10.31 psnr_avg:45.11 psnr_y:42.76 psnr_u:51.17 psnr_v:50.06 
n:23 mse_avg:74.55 mse_y:131.33 mse_u:14.80 mse_v:20.74 psnr_avg:41.47 psnr_y:39.01 psnr_u:48.50 psnr_v:47.03 
n:24 mse_avg:57.12 mse_y:96.45 mse_u:14.15 mse_v:21.45 psnr_avg:42.63 psnr_y:40.35 psnr_u:48.69 psnr_v:46.88 
n:25 mse_avg:97.29 mse_y:173.96 mse_u:18.91 mse_v:22.31 psnr_avg:40.32 psnr_y:37.79 psnr_u:47.43 psnr_v:46.71 
n:26 mse_avg:81.32 mse_y:143.18 mse_u:17.49 mse_v:21.43 psnr_avg:41.10 psnr_y:38.64 psnr_u:47.77 psnr_v:46.89 
n:27 mse_avg:67.68 mse_y:116.67 mse_u:17.02 mse_v:20.36 psnr_avg:41.89 psnr_y:39.53 psnr_u:47.89 psnr_v:47.11 
n:28 mse_avg:53.17 mse_y:86.26 mse_u:18.13 mse_v:22.03 psnr_avg:42.94 psnr_y:40.84 psnr_u:47.61 psnr_v:46.77 
n:29 mse_avg:88.86 mse_y:158.44 mse_u:17.84 mse_v:20.74 psnr_avg:40.71 psnr_y:38.20 psnr_u:47.68 psnr_v:47.03 
n:30 mse_avg:143.69 mse_y:268.25 mse_u:17.53 mse_v:20.72 psnr_avg:38.62 psnr_y:35.91 psnr_u:47.76 psnr_v:47.03 
n:31 mse_avg:145.36 mse_y:272.32 mse_u:16.91 mse_v:19.90 psnr_avg:38.57 psnr_y:35.85 psnr_u:47.92 psnr_v:47.21 
n:32 mse_avg:180.08 mse_y:339.24 mse_u:19.01 mse_v:22.83 psnr_avg:37.64 psnr_y:34.89 psnr_u:47.41 psnr_v:46.61 
n:33 mse_avg:200.97 mse_y:380.97 mse_u:19.13 mse_v:22.83 psnr_avg:37.17 psnr_y:34.39 psnr_u:47.38 psnr_v:46.61 
n:34 mse_avg:65.83 mse_y:81.90 mse_u:29.26 mse_v:70.25 psnr_avg:42.01 psnr_y:41.06 psnr_u:45.54 psnr_v:41.73 
n:35 mse_avg:76.98 mse_y:103.50 mse_u:30.34 mse_v:70.56 psnr_avg:41.33 psnr_y:40.05 psnr_u:45.38 psnr_v:41.71 
n:36 mse_avg:94.98 mse_y:128.46 mse_u:35.89 mse_v:87.11 psnr_avg:40.42 psnr_y:39.11 psnr_u:44.65 psnr_v:40.80 
n:37 mse_avg:108.86 mse_y:152.88 mse_u:36.46 mse_v:93.21 psnr_avg:39.83 psnr_y:38.35 psnr_u:44.58 psnr_v:40.50 
n:38 mse_avg:142.83 mse_y:203.38 mse_u:40.90 mse_v:123.66 psnr_avg:38.65 psnr_y:37.11 psnr_u:44.08 psnr_v:39.28 
n:39 mse_avg:150.47 mse_y:219.72 mse_u:39.68 mse_v:122.74 psnr_avg:38.42 psnr_y:36.78 psnr_u:44.21 psnr_v:39.31 
n:40 mse_avg:164.41 mse_y:242.99 mse_u:41.44 mse_v:130.20 psnr_avg:38.04 psnr_y:36.34 psnr_u:44.02 psnr_v:39.05 
n:41 mse_avg:212.32 mse_y:319.58 mse_u:41.81 mse_v:168.30 psnr_avg:36.93 psnr_y:35.15 psnr_u:43.98 psnr_v:37.94 
n:42 mse_avg:251.69 mse_y:384.48 mse_u:44.68 mse_v:193.10 psnr_avg:36.19 psnr_y:34.35 psnr_u:43.70 psnr_v:37.34 
n:43 mse_avg:191.43 mse_y:303.52 mse_u:35.49 mse_v:123.18 psnr_avg:37.38 psnr_y:35.38 psnr_u:44.70 psnr_v:39.29 
n:44 mse_avg:177.69 mse_y:283.01 mse_u:34.69 mse_v:110.06 psnr_avg:37.70 psnr_y:35.68 psnr_u:44.80 psnr_v:39.78 
n:45 mse_avg:191.96 mse_y:306.97 mse_u:34.84 mse_v:119.06 psnr_avg:37.37 psnr_y:35.33 psnr_u:44.78 psnr_v:39.44 
n:46 mse_avg:215.60 mse_y:340.27 mse_u:39.17 mse_v:142.70 psnr_avg:36.86 psnr_y:34.88 psnr_u:44.27 psnr_v:38.65 
n:47 mse_avg:209.43 mse_y:339.39 mse_u:36.14 mse_v:122.81 psnr_avg:36.99 psnr_y:34.89 psnr_u:44.62 psnr_v:39.31 
n:48 mse_avg:208.86 mse_y:335.06 mse_u:36.80 mse_v:128.52 psnr_avg:37.00 psnr_y:34.95 psnr_u:44.54 psnr_v:39.11 
n:49 mse_avg:231.04 mse_y:373.13 mse_u:37.31 mse_v:140.59 psnr_avg:36.56 psnr_y:34.48 psnr_u:44.48 psnr_v:38.72 
n:50 mse_avg:253.93 mse_y:402.16 mse_u:40.50 mse_v:170.92 psnr_avg:36.15 psnr_y:34.15 psnr_u:44.12 psnr_v:37.87 
n:51 mse_avg:264.43 mse_y:417.66 mse_u:38.32 mse_v:184.08 psnr_avg:35.97 psnr_y:33.99 psnr_u:44.36 psnr_v:37.55 
n:52 mse_avg:261.06 mse_y:408.90 mse_u:39.77 mse_v:186.67 psnr_avg:36.03 psnr_y:34.08 psnr_u:44.20 psnr_v:37.49 
n:53 mse_avg:329.95 mse_y:505.47 mse_u:41.56 mse_v:267.31 psnr_avg:35.01 psnr_y:33.16 psnr_u:44.01 psnr_v:35.93 
n:54 mse_avg:352.59 mse_y:535.54 mse_u:44.17 mse_v:295.11 psnr_avg:34.72 psnr_y:32.91 psnr_u:43.75 psnr_v:35.50 
n:55 mse_avg:350.43 mse_y:542.08 mse_u:45.03 mse_v:272.56 psnr_avg:34.75 psnr_y:32.86 psnr_u:43.66 psnr_v:35.84 
n:56 mse_avg:351.71 mse_y:548.27 mse_u:47.65 mse_v:262.67 psnr_avg:34.74 psnr_y:32.81 psnr_u:43.42 psnr_v:36.00 
n:57 mse_avg:419.34 mse_y:650.72 mse_u:56.35 mse_v:319.56 psnr_avg:33.97 psnr_y:32.06 psnr_u:42.69 psnr_v:35.15 
n:58 mse_avg:444.71 mse_y:683.87 mse_u:60.46 mse_v:350.65 psnr_avg:33.72 psnr_y:31.85 psnr_u:42.38 psnr_v:34.75 
n:59 mse_avg:382.76 mse_y:585.93 mse_u:61.82 mse_v:297.36 psnr_avg:34.37 psnr_y:32.52 psnr_u:42.29 psnr_v:35.46 
n:60 mse_avg:403.83 mse_y:609.41 mse_u:71.06 mse_v:325.44 psnr_avg:34.14 psnr_y:32.35 psnr_u:41.68 psnr_v:35.07 
n:61 mse_avg:424.00 mse_y:641.31 mse_u:74.24 mse_v:339.16 psnr_avg:33.92 psnr_y:32.13 psnr_u:41.49 psnr_v:34.89 
n:62 mse_avg:452.35 mse_y:676.58 mse_u:82.34 mse_v:373.88 psnr_avg:33.64 psnr_y:31.89 psnr_u:41.04 psnr_v:34.47 
n:63 mse_avg:430.72 mse_y:655.55 mse_u:79.15 mse_v:332.63 psnr_avg:33.86 psnr_y:32.03 psnr_u:41.21 psnr_v:34.98 
n:64 mse_avg:431.39 mse_y:654.03 mse_u:80.96 mse_v:336.53 psnr_avg:33.85 psnr_y:32.04 psnr_u:41.11 psnr_v:34.93 
n:65 mse_avg:441.14 mse_y:671.92 mse_u:81.29 mse_v:339.45 psnr_avg:33.75 psnr_y:31.92 psnr_u:41.10 psnr_v:34.89 
n:66 mse_avg:452.35 mse_y:684.72 mse_u:84.53 mse_v:355.42 psnr_avg:33.64 psnr_y:31.84 psnr_u:40.93 psnr_v:34.69 
n:67 mse_avg:427.08 mse_y:655.36 mse_u:79.93 mse_v:317.67 psnr_avg:33.89 psnr_y:32.03 psnr_u:41.17 psnr_v:35.18 
n:68 mse_avg:421.72 mse_y:646.42 mse_u:80.79 mse_v:313.24 psnr_avg:33.95 psnr_y:32.09 psnr_u:41.12 psnr_v:35.24 
n:69 mse_avg:427.39 mse_y:659.47 mse_u:79.40 mse_v:311.23 psnr_avg:33.89 psnr_y:32.01 psnr_u:41.20 psnr_v:35.27 
n:70 mse_avg:438.56 mse_y:670.45 mse_u:82.61 mse_v:330.74 psnr_avg:33.78 psnr_y:31.93 psnr_u:41.03 psnr_v:35.00 
n:71 mse_avg:401.49 mse_y:626.02 mse_u:77.15 mse_v:276.76 psnr_avg:34.16 psnr_y:32.23 psnr_u:41.32 psnr_v:35.78 
n:72 mse_avg:378.55 mse_y:587.46 mse_u:76.23 mse_v:263.05 psnr_avg:34.42 psnr_y:32.51 psnr_u:41.38 psnr_v:36.00 
n:73 mse_avg:389.14 mse_y:607.91 mse_u:75.68 mse_v:265.09 psnr_avg:34.30 psnr_y:32.36 psnr_u:41.41 psnr_v:35.96 
n:74 mse_avg:392.30 mse_y:605.80 mse_u:77.28 mse_v:280.33 psnr_avg:34.26 psnr_y:32.37 psnr_u:41.32 psnr_v:35.72 
n:75 mse_avg:352.05 mse_y:549.51 mse_u:71.87 mse_v:237.30 psnr_avg:34.73 psnr_y:32.80 psnr_u:41.63 psnr_v:36.44 
n:76 mse_avg:344.79 mse_y:534.48 mse_u:72.58 mse_v:237.61 psnr_avg:34.82 psnr_y:32.92 psnr_u:41.59 psnr_v:36.44 
n:77 mse_avg:362.82 mse_y:562.76 mse_u:71.13 mse_v:254.62 psnr_avg:34.60 psnr_y:32.69 psnr_u:41.68 psnr_v:36.14 
n:78 mse_avg:381.99 mse_y:585.97 mse_u:73.52 mse_v:282.51 psnr_avg:34.38 psnr_y:32.52 psnr_u:41.53 psnr_v:35.69 
n:79 mse_avg:308.68 mse_y:483.15 mse_u:59.63 mse_v:208.79 psnr_avg:35.30 psnr_y:33.36 psnr_u:42.44 psnr_v:37.00 
n:80 mse_avg:290.80 mse_y:456.66 mse_u:57.10 mse_v:192.79 psnr_avg:35.56 psnr_y:33.60 psnr_u:42.63 psnr_v:37.35 
n:81 mse_avg:293.97 mse_y:464.92 mse_u:53.24 mse_v:192.80 psnr_avg:35.51 psnr_y:33.52 psnr_u:42.94 psnr_v:37.35 
n:82 mse_avg:306.77 mse_y:480.30 mse_u:55.58 mse_v:210.92 psnr_avg:35.33 psnr_y:33.38 psnr_u:42.75 psnr_v:36.96 
n:83 mse_avg:275.91 mse_y:435.86 mse_u:52.08 mse_v:179.82 psnr_avg:35.79 psnr_y:33.80 psnr_u:43.03 psnr_v:37.65 
n:84 mse_avg:272.59 mse_y:425.59 mse_u:52.46 mse_v:186.70 psnr_avg:35.84 psnr_y:33.91 psnr_u:43.00 psnr_v:37.49 
n:85 mse_avg:294.68 mse_y:463.28 mse_u:52.50 mse_v:199.65 psnr_avg:35.50 psnr_y:33.54 psnr_u:43.00 psnr_v:37.19 
n:86 mse_avg:324.23 mse_y:495.84 mse_u:57.62 mse_v:247.61 psnr_avg:35.09 psnr_y:33.24 psnr_u:42.59 psnr_v:36.26 
n:87 mse_avg:325.25 mse_y:504.08 mse_u:54.32 mse_v:238.54 psnr_avg:35.08 psnr_y:33.17 psnr_u:42.85 psnr_v:36.42 
n:88 mse_avg:322.57 mse_y:501.77 mse_u:55.41 mse_v:231.34 psnr_avg:35.11 psnr_y:33.19 psnr_u:42.76 psnr_v:36.55 
n:89 mse_avg:368.05 mse_y:568.04 mse_u:56.15 mse_v:279.97 psnr_avg:34.54 psnr_y:32.65 psnr_u:42.70 psnr_v:35.73 
n:90 mse_avg:389.20 mse_y:596.86 mse_u:58.59 mse_v:304.49 psnr_avg:34.30 psnr_y:32.44 psnr_u:42.52 psnr_v:35.36 
n:91 mse_avg:391.62 mse_y:612.07 mse_u:60.33 mse_v:282.03 psnr_avg:34.27 psnr_y:32.33 psnr_u:42.39 psnr_v:35.69 
n:92 mse_avg:402.51 mse_y:626.60 mse_u:62.91 mse_v:293.94 psnr_avg:34.15 psnr_y:32.23 psnr_u:42.21 psnr_v:35.51 
n:93 mse_avg:439.86 mse_y:682.45 mse_u:67.07 mse_v:327.47 psnr_avg:33.76 psnr_y:31.86 psnr_u:41.93 psnr_v:35.05 
n:94 mse_avg:470.02 mse_y:723.72 mse_u:70.37 mse_v:362.29 psnr_avg:33.48 psnr_y:31.60 psnr_u:41.72 psnr_v:34.61 
n:95 mse_avg:475.59 mse_y:739.39 mse_u:73.25 mse_v:350.31 psnr_avg:33.43 psnr_y:31.51 psnr_u:41.55 psnr_v:34.75 
n:96 mse_avg:494.06 mse_y:767.23 mse_u:75.05 mse_v:366.71 psnr_avg:33.26 psnr_y:31.35 psnr_u:41.44 psnr_v:34.55 
n:97 mse_avg:523.76 mse_y:815.93 mse_u:78.10 mse_v:385.08 psnr_avg:33.01 psnr_y:31.08 psnr_u:41.27 psnr_v:34.34 
n:98 mse_avg:96.61 mse_y:190.96 mse_u:2.29 mse_v:2.26 psnr_avg:40.35 psnr_y:37.39 psnr_u:56.60 psnr_v:56.65 
n:99 mse_avg:89.42 mse_y:176.53 mse_u:2.31 mse_v:2.29 psnr_avg:40.68 psnr_y:37.73 psnr_u:56.55 psnr_v:56.61 
n:100 mse_avg:89.47 mse_y:176.64 mse_u:2.32 mse_v:2.29 psnr_avg:40.68 psnr_y:37.73 psnr_u:56.54 psnr_v:56.59 
n:101 mse_avg:86.34 mse_y:170.34 mse_u:2.35 mse_v:2.32 psnr_avg:40.84 psnr_y:37.88 psnr_u:56.48 psnr_v:56.54 
n:102 mse_avg:98.45 mse_y:194.58 mse_u:2.34 mse_v:2.31 psnr_avg:40.27 psnr_y:37.31 psnr_u:56.50 psnr_v:56.55 
n:103 mse_avg:87.40 mse_y:172.48 mse_u:2.35 mse_v:2.32 psnr_avg:40.78 psnr_y:37.83 psnr_u:56.49 psnr_v:56.55 
n:104 mse_avg:89.26 mse_y:176.24 mse_u:2.30 mse_v:2.27 psnr_avg:40.69 psnr_y:37.74 psnr_u:56.57 psnr_v:56.63 
n:105 mse_avg:90.48 mse_y:178.64 mse_u:2.33 mse_v:2.30 psnr_avg:40.63 psnr_y:37.68 psnr_u:56.53 psnr_v:56.58 
n:106 mse_avg:137.45 mse_y:267.94 mse_u:5.96 mse_v:7.96 psnr_avg:38.82 psnr_y:35.92 psnr_u:52.45 psnr_v:51.19 
n:107 mse_avg:219.23 mse_y:417.07 mse_u:15.13 mse_v:27.67 psnr_avg:36.79 psnr_y:34.00 psnr_u:48.40 psnr_v:45.78 
n:108 mse_avg:535.71 mse_y:1024.10 mse_u:34.00 mse_v:60.64 psnr_avg:32.91 psnr_y:30.09 psnr_u:44.88 psnr_v:42.37 
n:109 mse_avg:558.10 mse_y:1068.23 mse_u:34.06 mse_v:61.88 psnr_avg:32.73 psnr_y:29.91 psnr_u:44.88 psnr_v:42.28 
n:110 mse_avg:716.16 mse_y:1361.01 mse_u:48.51 mse_v:94.10 psnr_avg:31.65 psnr_y:28.86 psnr_u:43.34 psnr_v:40.46 
n:111 mse_avg:719.73 mse_y:1369.54 mse_u:48.09 mse_v:91.74 psnr_avg:31.63 psnr_y:28.83 psnr_u:43.38 psnr_v:40.57 
n:112 mse_avg:593.02 mse_y:1118.67 mse_u:48.37 mse_v:86.35 psnr_avg:32.47 psnr_y:29.71 psnr_u:43.35 psnr_v:40.83 
n:113 mse_avg:605.79 mse_y:1142.47 mse_u:49.50 mse_v:88.73 psnr_avg:32.37 psnr_y:29.62 psnr_u:43.25 psnr_v:40.72 
n:114 mse_avg:599.63 mse_y:1133.85 mse_u:46.25 mse_v:84.55 psnr_avg:32.42 psnr_y:29.65 psnr_u:43.55 psnr_v:40.93 
n:115 mse_avg:648.04 mse_y:1232.45 mse_u:44.94 mse_v:82.31 psnr_avg:32.08 psnr_y:29.29 psnr_u:43.67 psnr_v:41.04 
n:116 mse_avg:639.37 mse_y:1215.60 mse_u:44.84 mse_v:81.42 psnr_avg:32.14 psnr_y:29.35 psnr_u:43.68 psnr_v:41.09 
n:117 mse_avg:705.44 mse_y:1344.65 mse_u:47.06 mse_v:85.41 psnr_avg:31.71 psnr_y:28.91 psnr_u:43.47 psnr_v:40.88 
n:118 mse_avg:694.38 mse_y:1323.44 mse_u:46.37 mse_v:84.29 psnr_avg:31.78 psnr_y:28.98 psnr_u:43.54 psnr_v:40.94 
n:119 mse_avg:92.81 mse_y:140.61 mse_u:30.65 mse_v:59.38 psnr_avg:40.52 psnr_y:38.72 psnr_u:45.33 psnr_v:42.46 
n:120 mse_avg:93.94 mse_y:143.75 mse_u:30.27 mse_v:57.98 psnr_avg:40.47 psnr_y:38.62 psnr_u:45.39 psnr_v:42.56 
n:121 mse_avg:93.96 mse_y:145.08 mse_u:29.37 mse_v:56.29 psnr_avg:40.47 psnr_y:38.58 psnr_u:45.52 psnr_v:42.69 
n:122 mse_avg:93.51 mse_y:144.74 mse_u:29.43 mse_v:55.11 psnr_avg:40.49 psnr_y:38.59 psnr_u:45.51 psnr_v:42.79 
n:123 mse_avg:100.23 mse_y:156.48 mse_u:30.93 mse_v:57.03 psnr_avg:40.19 psnr_y:38.25 psnr_u:45.29 psnr_v:42.64 
n:124 mse_avg:93.05 mse_y:145.50 mse_u:29.03 mse_v:52.18 psnr_avg:40.51 psnr_y:38.57 psnr_u:45.57 psnr_v:43.02 
n:125 mse_avg:97.76 mse_y:155.17 mse_u:29.23 mse_v:51.46 psnr_avg:40.30 psnr_y:38.29 psnr_u:45.54 psnr_v:43.08 
n:126 mse_avg:99.56 mse_y:159.25 mse_u:28.69 mse_v:51.05 psnr_avg:40.22 psnr_y:38.18 psnr_u:45.62 psnr_v:43.12 
n:127 mse_avg:108.08 mse_y:174.69 mse_u:29.89 mse_v:53.03 psnr_avg:39.86 psnr_y:37.77 psnr_u:45.44 psnr_v:42.95 
n:128 mse_avg:102.99 mse_y:167.46 mse_u:28.12 mse_v:48.94 psnr_avg:40.07 psnr_y:37.96 psnr_u:45.71 psnr_v:43.30 
n:129 mse_avg:109.23 mse_y:180.29 mse_u:28.32 mse_v:48.04 psnr_avg:39.81 psnr_y:37.64 psnr_u:45.68 psnr_v:43.38 
n:130 mse_avg:107.08 mse_y:176.30 mse_u:27.91 mse_v:47.82 psnr_avg:39.90 psnr_y:37.73 psnr_u:45.74 psnr_v:43.40 
n:131 mse_avg:112.89 mse_y:185.99 mse_u:29.21 mse_v:50.37 psnr_avg:39.67 psnr_y:37.50 psnr_u:45.54 psnr_v:43.18 
n:132 mse_avg:106.57 mse_y:176.06 mse_u:27.58 mse_v:46.57 psnr_avg:39.92 psnr_y:37.74 psnr_u:45.79 psnr_v:43.52 
n:133 mse_avg:114.66 mse_y:191.96 mse_u:27.89 mse_v:46.82 psnr_avg:39.60 psnr_y:37.37 psnr_u:45.74 psnr_v:43.49 
n:134 mse_avg:115.21 mse_y:193.42 mse_u:27.59 mse_v:46.41 psnr_avg:39.58 psnr_y:37.33 psnr_u:45.79 psnr_v:43.53 
n:135 mse_avg:123.45 mse_y:207.96 mse_u:29.13 mse_v:48.74 psnr_avg:39.28 psnr_y:37.02 psnr_u:45.55 psnr_v:43.32 
n:136 mse_avg:115.58 mse_y:194.18 mse_u:27.62 mse_v:46.35 psnr_avg:39.57 psnr_y:37.32 psnr_u:45.78 psnr_v:43.54 
n:137 mse_avg:119.08 mse_y:200.65 mse_u:27.66 mse_v:47.34 psnr_avg:39.44 psnr_y:37.17 psnr_u:45.78 psnr_v:43.44 
n:138 mse_avg:118.14 mse_y:198.93 mse_u:27.35 mse_v:47.34 psnr_avg:39.47 psnr_y:37.21 psnr_u:45.83 psnr_v:43.45 
n:139 mse_avg:123.54 mse_y:208.03 mse_u:28.55 mse_v:49.57 psnr_avg:39.28 psnr_y:37.02 psnr_u:45.64 psnr_v:43.25 
n:140 mse_avg:116.53 mse_y:196.34 mse_u:26.96 mse_v:46.49 psnr_avg:39.53 psnr_y:37.27 psnr_u:45.89 psnr_v:43.52 
n:141 mse_avg:118.82 mse_y:200.04 mse_u:27.42 mse_v:47.76 psnr_avg:39.45 psnr_y:37.19 psnr_u:45.82 psnr_v:43.41 
n:142 mse_avg:116.63 mse_y:195.96 mse_u:26.97 mse_v:47.62 psnr_avg:39.53 psnr_y:37.28 psnr_u:45.89 psnr_v:43.42 
n:143 mse_avg:121.04 mse_y:202.86 mse_u:28.14 mse_v:50.31 psnr_avg:39.37 psnr_y:37.13 psnr_u:45.70 psnr_v:43.18 
n:144 mse_avg:112.62 mse_y:188.23 mse_u:26.45 mse_v:47.58 psnr_avg:39.68 psnr_y:37.45 psnr_u:45.97 psnr_v:43.42 
n:145 mse_avg:117.23 mse_y:196.61 mse_u:26.83 mse_v:48.88 psnr_avg:39.51 psnr_y:37.26 psnr_u:45.91 psnr_v:43.31 
n:146 mse_avg:117.25 mse_y:196.21 mse_u:26.55 mse_v:50.03 psnr_avg:39.51 psnr_y:37.27 psnr_u:45.96 psnr_v:43.21 
n:147 mse_avg:121.29 mse_y:202.57 mse_u:27.70 mse_v:52.32 psnr_avg:39.36 psnr_y:37.13 psnr_u:45.77 psnr_v:43.01 
n:148 mse_avg:111.21 mse_y:184.58 mse_u:26.36 mse_v:49.33 psnr_avg:39.74 psnr_y:37.54 psnr_u:45.99 psnr_v:43.27 
n:149 mse_avg:113.57 mse_y:188.93 mse_u:26.48 mse_v:49.93 psnr_avg:39.64 psnr_y:37.43 psnr_u:45.97 psnr_v:43.21 
n:150 mse_avg:112.58 mse_y:187.14 mse_u:26.06 mse_v:49.98 psnr_avg:39.68 psnr_y:37.48 psnr_u:46.04 psnr_v:43.21 
n:151 mse_avg:117.30 mse_y:194.87 mse_u:27.23 mse_v:52.23 psnr_avg:39.50 psnr_y:37.30 psnr_u:45.85 psnr_v:43.02 
n:152 mse_avg:109.02 mse_y:180.87 mse_u:25.51 mse_v:48.81 psnr_avg:39.82 psnr_y:37.62 psnr_u:46.13 psnr_v:43.31 
n:153 mse_avg:113.38 mse_y:188.70 mse_u:26.09 mse_v:50.04 psnr_avg:39.65 psnr_y:37.44 psnr_u:46.03 psnr_v:43.20 
n:154 mse_avg:114.14 mse_y:189.76 mse_u:25.95 mse_v:51.10 psnr_avg:39.62 psnr_y:37.42 psnr_u:46.06 psnr_v:43.11 
n:155 mse_avg:116.75 mse_y:193.23 mse_u:27.25 mse_v:53.29 psnr_avg:39.53 psnr_y:37.34 psnr_u:45.84 psnr_v:42.93 
n:156 mse_avg:105.53 mse_y:173.32 mse_u:25.53 mse_v:49.94 psnr_avg:39.96 psnr_y:37.81 psnr_u:46.13 psnr_v:43.21 
n:157 mse_avg:109.49 mse_y:180.82 mse_u:25.86 mse_v:50.46 psnr_avg:39.80 psnr_y:37.63 psnr_u:46.07 psnr_v:43.17 
n:158 mse_avg:110.10 mse_y:181.63 mse_u:25.78 mse_v:51.34 psnr_avg:39.78 psnr_y:37.61 psnr_u:46.08 psnr_v:43.09 
n:159 mse_avg:115.04 mse_y:189.79 mse_u:26.77 mse_v:53.80 psnr_avg:39.59 psnr_y:37.41 psnr_u:45.92 psnr_v:42.89 
n:160 mse_avg:107.99 mse_y:177.95 mse_u:25.22 mse_v:50.84 psnr_avg:39.86 psnr_y:37.69 psnr_u:46.18 psnr_v:43.14 
n:161 mse_avg:110.05 mse_y:181.46 mse_u:25.60 mse_v:51.67 psnr_avg:39.78 psnr_y:37.61 psnr_u:46.11 psnr_v:43.06 
n:162 mse_avg:108.98 mse_y:179.30 mse_u:25.20 mse_v:52.13 psnr_avg:39.82 psnr_y:37.66 psnr_u:46.18 psnr_v:43.03 
n:163 mse_avg:113.78 mse_y:187.36 mse_u:26.28 mse_v:54.11 psnr_avg:39.64 psnr_y:37.47 psnr_u:46.00 psnr_v:42.86 
n:164 mse_avg:106.02 mse_y:174.29 mse_u:24.91 mse_v:50.59 psnr_avg:39.94 psnr_y:37.78 psnr_u:46.23 psnr_v:43.16 
n:165 mse_avg:109.16 mse_y:179.90 mse_u:25.42 mse_v:51.43 psnr_avg:39.82 psnr_y:37.65 psnr_u:46.15 psnr_v:43.09 
n:166 mse_avg:109.02 mse_y:179.16 mse_u:25.50 mse_v:52.28 psnr_avg:39.82 psnr_y:37.67 psnr_u:46.13 psnr_v:43.01 
n:167 mse_avg:112.74 mse_y:185.29 mse_u:26.32 mse_v:54.08 psnr_avg:39.68 psnr_y:37.52 psnr_u:46.00 psnr_v:42.87 
